t,x,y,z,vx,vy,vz,speed,roll,pitch,yaw,roll_target,pitch_target,yaw_target,altitude_target,p,q,r,ax,ay,az,m1,m2,m3,m4,thrust_total_n,power_total_w,current_total_a,power_m1_w,power_m2_w,power_m3_w,power_m4_w,current_m1_a,current_m2_a,current_m3_a,current_m4_a
0.760000,0.158443,0.000000,3.161894,0.497012,0.000000,7.310674,7.327549,0.000000,0.050585,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.007749,0.000000,0.550732,0.000000,2.088932,0.803760,0.803760,0.803619,0.803619,19.377508,373.764022,25.254326,93.465713,93.465713,93.416298,93.416298,6.315251,6.315251,6.311912,6.311912
0.770000,0.163413,0.000000,3.235001,0.502519,0.000000,7.331563,7.348765,0.000000,0.050663,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.007410,0.000000,0.537225,0.000000,1.835507,0.796820,0.796820,0.796684,0.796684,19.044412,364.168148,24.605956,91.065462,91.065462,91.018612,91.018612,6.153072,6.153072,6.149906,6.149906
0.780000,0.168438,0.000000,3.308316,0.507891,0.000000,7.349919,7.367446,0.000000,0.050737,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.007087,0.000000,0.523905,0.000000,1.587410,0.789947,0.789947,0.789815,0.789815,18.717370,354.827992,23.974864,88.729207,88.729207,88.684789,88.684789,5.995217,5.995217,5.992215,5.992215
0.790000,0.173517,0.000000,3.381816,0.513130,0.000000,7.365793,7.383644,0.000000,0.050808,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.006777,0.000000,0.510774,0.000000,1.344588,0.783142,0.783142,0.783014,0.783014,18.396337,345.738416,23.360704,86.455660,86.455660,86.413548,86.413548,5.841599,5.841599,5.838753,5.838753
0.800000,0.178648,0.000000,3.455473,0.518238,0.000000,7.379239,7.397414,0.000000,0.050876,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.006481,0.000000,0.497835,0.000000,1.106987,0.776405,0.776405,0.776282,0.776282,18.081261,336.894333,22.763131,84.243547,84.243547,84.203619,84.203619,5.692132,5.692132,5.689434,5.689434
0.810000,0.183831,0.000000,3.529266,0.523216,0.000000,7.390308,7.408806,0.000000,0.050940,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.006198,0.000000,0.485091,0.000000,0.874554,0.769737,0.769737,0.769618,0.769618,17.772096,328.290714,22.181805,82.091607,82.091607,82.053750,82.053750,5.546730,5.546730,5.544172,5.544172
0.820000,0.189063,0.000000,3.603169,0.528067,0.000000,7.399054,7.417874,0.000000,0.051002,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.005928,0.000000,0.472544,0.000000,0.647235,0.763138,0.763138,0.763024,0.763024,17.468791,319.922585,21.616391,79.998593,79.998593,79.962700,79.962700,5.405310,5.405310,5.402885,5.402885
0.830000,0.194343,0.000000,3.677159,0.532793,0.000000,7.405526,7.424668,0.000000,0.051062,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.005669,0.000000,0.460195,0.000000,0.424975,0.756611,0.756611,0.756501,0.756501,17.171297,311.785029,21.066556,77.963273,77.963273,77.929241,77.929241,5.267789,5.267789,5.265489,5.265489
0.840000,0.199671,0.000000,3.751215,0.537395,0.000000,7.409776,7.429238,0.000000,0.051118,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.005421,0.000000,0.448047,0.000000,0.207720,0.750154,0.750154,0.750048,0.750048,16.879562,303.873188,20.531972,75.984431,75.984431,75.952163,75.952163,5.134083,5.134083,5.131903,5.131903
0.850000,0.205045,0.000000,3.825312,0.541875,0.000000,7.411853,7.431635,0.000000,0.051173,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.005185,0.000000,0.436100,0.000000,-0.004585,0.743770,0.743770,0.743668,0.743668,16.593537,296.182266,20.012315,74.060865,74.060865,74.030268,74.030268,5.004112,5.004112,5.002045,5.002045
0.860000,0.210464,0.000000,3.899431,0.546236,0.000000,7.411807,7.431908,0.000000,0.051224,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.004958,0.000000,0.424355,0.000000,-0.211994,0.737459,0.737459,0.737360,0.737360,16.313169,288.707524,19.507265,72.191387,72.191387,72.162375,72.162375,4.877796,4.877796,4.875836,4.875836
0.870000,0.215926,0.000000,3.973549,0.550480,0.000000,7.409687,7.430107,0.000000,0.051274,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.004742,0.000000,0.412814,0.000000,-0.414563,0.731220,0.731220,0.731125,0.731125,16.038406,281.444288,19.016506,70.374828,70.374828,70.347316,70.347316,4.755056,4.755056,4.753197,4.753197
0.880000,0.221431,0.000000,4.047646,0.554608,0.000000,7.405542,7.426280,0.000000,0.051321,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.004535,0.000000,0.401476,0.000000,-0.612345,0.725056,0.725056,0.724964,0.724964,15.769198,274.387944,18.539726,68.610030,68.610030,68.583942,68.583942,4.635813,4.635813,4.634050,4.634050
0.890000,0.226977,0.000000,4.121701,0.558623,0.000000,7.399418,7.420475,0.000000,0.051367,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.004337,0.000000,0.390342,0.000000,-0.805396,0.718967,0.718967,0.718878,0.718878,15.505491,267.533942,18.076618,66.895855,66.895855,66.871116,66.871116,4.519990,4.519990,4.518319,4.518319
0.900000,0.232564,0.000000,4.195696,0.562526,0.000000,7.391364,7.412739,0.000000,0.051410,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.004147,0.000000,0.379413,0.000000,-0.993772,0.712953,0.712953,0.712868,0.712868,15.247232,260.877796,17.626878,65.231180,65.231180,65.207718,65.207718,4.407512,4.407512,4.405927,4.405927
0.910000,0.238189,0.000000,4.269609,0.566320,0.000000,7.381427,7.403119,0.000000,0.051452,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.003966,0.000000,0.368688,0.000000,-1.177526,0.707015,0.707015,0.706933,0.706933,14.994368,254.415085,17.190208,63.614896,63.614896,63.592646,63.592646,4.298304,4.298304,4.296800,4.296800
0.920000,0.243852,0.000000,4.343423,0.570007,0.000000,7.369651,7.391662,0.000000,0.051491,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.003793,0.000000,0.358166,0.000000,-1.356715,0.701154,0.701154,0.701075,0.701075,14.746846,248.141452,16.766314,62.045914,62.045914,62.024812,62.024812,4.192291,4.192291,4.190866,4.190866
0.930000,0.249552,0.000000,4.417120,0.573589,0.000000,7.356084,7.378413,0.000000,0.051529,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.003627,0.000000,0.347849,0.000000,-1.531393,0.695371,0.695371,0.695294,0.695294,14.504611,242.052607,16.354906,60.523159,60.523159,60.503144,60.503144,4.089403,4.089403,4.088050,4.088050
0.940000,0.255288,0.000000,4.490681,0.577067,0.000000,7.340770,7.363417,0.000000,0.051565,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.003469,0.000000,0.337734,0.000000,-1.701615,0.689665,0.689665,0.689591,0.689591,14.267611,236.144324,15.955698,59.045573,59.045573,59.026589,59.026589,3.989566,3.989566,3.988283,3.988283
0.950000,0.261059,0.000000,4.564089,0.580445,0.000000,7.323754,7.346720,0.000000,0.051600,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.003318,0.000000,0.327822,0.000000,-1.867436,0.684038,0.684038,0.683967,0.683967,14.035791,230.412446,15.568409,57.612115,57.612115,57.594108,57.594108,3.892710,3.892710,3.891494,3.891494
0.960000,0.266863,0.000000,4.637326,0.583723,0.000000,7.305080,7.328364,0.000000,0.051633,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.003173,0.000000,0.318112,0.000000,-2.028912,0.678491,0.678491,0.678422,0.678422,13.809095,224.852882,15.192762,56.221761,56.221761,56.204680,56.204680,3.798768,3.798768,3.797614,3.797614
0.970000,0.272700,0.000000,4.710377,0.586904,0.000000,7.284791,7.308395,0.000000,0.051665,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.003034,0.000000,0.308603,0.000000,-2.186097,0.673023,0.673023,0.672957,0.672957,13.587471,219.461606,14.828487,54.873503,54.873503,54.857300,54.857300,3.707669,3.707669,3.706574,3.706574
0.980000,0.278569,0.000000,4.783225,0.589990,0.000000,7.262930,7.286854,0.000000,0.051695,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.002902,0.000000,0.299293,0.000000,-2.339047,0.667636,0.667636,0.667572,0.667572,13.370862,214.234663,14.475315,53.566352,53.566352,53.550980,53.550980,3.619348,3.619348,3.618309,3.618309
0.990000,0.284469,0.000000,4.855854,0.592983,0.000000,7.239539,7.263784,0.000000,0.051724,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.002775,0.000000,0.290182,0.000000,-2.487815,0.662330,0.662330,0.662269,0.662269,13.159215,209.168162,14.132984,52.299332,52.299332,52.284749,52.284749,3.533739,3.533739,3.532753,3.532753
1.000000,0.290399,0.000000,4.928249,0.595885,0.000000,7.214661,7.239227,0.000000,0.051752,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.002654,0.000000,0.281268,0.000000,-2.632458,0.657106,0.657106,0.657047,0.657047,12.952473,204.258283,13.801235,51.071489,51.071489,51.057652,51.057652,3.450776,3.450776,3.449841,3.449841
1.010000,0.296358,0.000000,5.000396,0.598697,0.000000,7.188337,7.213225,0.000000,0.051779,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.002538,0.000000,0.272551,0.000000,-2.773028,0.651964,0.651964,0.651907,0.651907,12.750583,199.501270,13.479816,49.881882,49.881882,49.868753,49.868753,3.370397,3.370397,3.369510,3.369510
1.020000,0.302345,0.000000,5.072279,0.601423,0.000000,7.160606,7.185819,0.000000,0.051804,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.002427,0.000000,0.264028,0.000000,-2.909582,0.646904,0.646904,0.646849,0.646849,12.553488,194.893438,13.168476,48.729589,48.729589,48.717130,48.717130,3.292540,3.292540,3.291698,3.291698
1.030000,0.308359,0.000000,5.143886,0.604063,0.000000,7.131510,7.157048,0.000000,0.051828,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.002321,0.000000,0.255698,0.000000,-3.042173,0.641928,0.641928,0.641875,0.641875,12.361133,190.431169,12.866971,47.613704,47.613704,47.601881,47.601881,3.217142,3.217142,3.216343,3.216343
1.040000,0.314400,0.000000,5.215201,0.606620,0.000000,7.101089,7.126952,0.000000,0.051852,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.002220,0.000000,0.247560,0.000000,-3.170856,0.637036,0.637036,0.636985,0.636985,12.173463,186.110912,12.575062,46.533338,46.533338,46.522118,46.522118,3.144144,3.144144,3.143386,3.143386
1.050000,0.320466,0.000000,5.286211,0.609096,0.000000,7.069380,7.095571,0.000000,0.051874,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.002123,0.000000,0.239612,0.000000,-3.295684,0.632228,0.632228,0.632178,0.632178,11.990423,181.929183,12.292512,45.487621,45.487621,45.476971,45.476971,3.073488,3.073488,3.072768,3.072768
1.060000,0.326557,0.000000,5.356905,0.611492,0.000000,7.036423,7.062944,0.000000,0.051895,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.002030,0.000000,0.231852,0.000000,-3.416712,0.627504,0.627504,0.627457,0.627457,11.811957,177.882568,12.019092,44.475696,44.475696,44.465588,44.465588,3.005115,3.005115,3.004432,3.004432
1.070000,0.332672,0.000000,5.427270,0.613810,0.000000,7.002256,7.029108,0.000000,0.051915,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.001942,0.000000,0.224278,0.000000,-3.533993,0.622866,0.622866,0.622820,0.622820,11.638009,173.967718,11.754576,43.496727,43.496727,43.487132,43.487132,2.938968,2.938968,2.938320,2.938320
1.080000,0.338810,0.000000,5.497292,0.616053,0.000000,6.966916,6.994101,0.000000,0.051935,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.001857,0.000000,0.216889,0.000000,-3.647581,0.618313,0.618313,0.618269,0.618269,11.468525,170.181351,11.498740,42.549892,42.549892,42.540783,42.540783,2.874993,2.874993,2.874377,2.874377
1.090000,0.344970,0.000000,5.566961,0.618222,0.000000,6.930440,6.957960,0.000000,0.051953,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.001776,0.000000,0.209683,0.000000,-3.757529,0.613847,0.613847,0.613804,0.613804,11.303449,166.520253,11.251368,41.634388,41.634388,41.625739,41.625739,2.813134,2.813134,2.812550,2.812550
1.100000,0.351153,0.000000,5.636266,0.620319,0.000000,6.892865,6.920721,0.000000,0.051971,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.001698,0.000000,0.202658,0.000000,-3.863890,0.609466,0.609466,0.609425,0.609425,11.142725,162.981276,11.012248,40.749425,40.749425,40.741213,40.741213,2.753340,2.753340,2.752785,2.752785
1.110000,0.357356,0.000000,5.705194,0.622345,0.000000,6.854226,6.882422,0.000000,0.051988,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.001624,0.000000,0.195812,0.000000,-3.966717,0.605173,0.605173,0.605133,0.605133,10.986298,159.561338,10.781171,39.894234,39.894234,39.886435,39.886435,2.695556,2.695556,2.695029,2.695029
1.120000,0.363579,0.000000,5.773737,0.624304,0.000000,6.814559,6.843097,0.000000,0.052004,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.001553,0.000000,0.189142,0.000000,-4.066064,0.600966,0.600966,0.600928,0.600928,10.834113,156.257423,10.557934,39.068059,39.068059,39.060653,39.060653,2.639734,2.639734,2.639233,2.639233
1.130000,0.369822,0.000000,5.841882,0.626195,0.000000,6.773898,6.802780,0.000000,0.052020,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.001485,0.000000,0.182648,0.000000,-4.161981,0.596846,0.596846,0.596810,0.596810,10.686115,153.066580,10.342336,38.270162,38.270162,38.263128,38.263128,2.585822,2.585822,2.585346,2.585346
1.140000,0.376084,0.000000,5.909621,0.628021,0.000000,6.732279,6.761508,0.000000,0.052035,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.001420,0.000000,0.176326,0.000000,-4.254522,0.592815,0.592815,0.592779,0.592779,10.542249,149.985921,10.134184,37.499821,37.499821,37.493140,37.493140,2.533772,2.533772,2.533320,2.533320
1.150000,0.382365,0.000000,5.976944,0.629785,0.000000,6.689733,6.719313,0.000000,0.052049,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.001358,0.000000,0.170175,0.000000,-4.343738,0.588871,0.588871,0.588837,0.588837,10.402459,147.012627,9.933286,36.756330,36.756330,36.749983,36.749983,2.483536,2.483536,2.483107,2.483107
1.160000,0.388662,0.000000,6.043841,0.631486,0.000000,6.646296,6.676228,0.000000,0.052062,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.001299,0.000000,0.164193,0.000000,-4.429682,0.585015,0.585015,0.584982,0.584982,10.266691,144.143938,9.739455,36.039000,36.039000,36.032969,36.032969,2.435068,2.435068,2.434660,2.434660
1.170000,0.394977,0.000000,6.110304,0.633128,0.000000,6.601999,6.632288,0.000000,0.052075,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.001242,0.000000,0.158377,0.000000,-4.512404,0.581247,0.581247,0.581215,0.581215,10.134891,141.377159,9.552511,35.347155,35.347155,35.341425,35.341425,2.388321,2.388321,2.387934,2.387934
1.180000,0.401309,0.000000,6.176324,0.634712,0.000000,6.556875,6.587524,0.000000,0.052088,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.001188,0.000000,0.152725,0.000000,-4.591955,0.577568,0.577568,0.577537,0.577537,10.007004,138.709657,9.372274,34.680137,34.680137,34.674692,34.674692,2.343252,2.343252,2.342885,2.342885
1.190000,0.407656,0.000000,6.241893,0.636239,0.000000,6.510956,6.541968,0.000000,0.052100,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.001136,0.000000,0.147236,0.000000,-4.668387,0.573977,0.573977,0.573948,0.573948,9.882974,136.138864,9.198572,34.037303,34.037303,34.032128,34.032128,2.299818,2.299818,2.299468,2.299468
1.200000,0.414018,0.000000,6.307003,0.637712,0.000000,6.464272,6.495651,0.000000,0.052111,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.001087,0.000000,0.141906,0.000000,-4.741750,0.570474,0.570474,0.570446,0.570446,9.762749,133.662268,9.031234,33.418026,33.418026,33.413108,33.413108,2.257975,2.257975,2.257642,2.257642
1.210000,0.420395,0.000000,6.371645,0.639131,0.000000,6.416854,6.448605,0.000000,0.052122,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.001039,0.000000,0.136734,0.000000,-4.812094,0.567061,0.567061,0.567034,0.567034,9.646275,131.277422,8.870096,32.821693,32.821693,32.817018,32.817018,2.217682,2.217682,2.217366,2.217366
1.220000,0.426786,0.000000,6.435814,0.640498,0.000000,6.368733,6.400859,0.000000,0.052132,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.000994,0.000000,0.131718,0.000000,-4.879468,0.563736,0.563736,0.563710,0.563710,9.533496,128.981937,8.714996,32.247707,32.247707,32.243262,32.243262,2.178899,2.178899,2.178599,2.178599
1.230000,0.433191,0.000000,6.499501,0.641815,0.000000,6.319939,6.352445,0.000000,0.052142,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.000950,0.000000,0.126855,0.000000,-4.943924,0.560499,0.560499,0.560474,0.560474,9.424360,126.773483,8.565776,31.695484,31.695484,31.691257,31.691257,2.141587,2.141587,2.141301,2.141301
1.240000,0.439610,0.000000,6.562701,0.643084,0.000000,6.270499,6.303390,0.000000,0.052152,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.000909,0.000000,0.122143,0.000000,-5.005509,0.557351,0.557351,0.557327,0.557327,9.318814,124.649789,8.422283,31.164457,31.164457,31.160437,31.160437,2.105707,2.105707,2.105435,2.105435
1.250000,0.446040,0.000000,6.625406,0.644305,0.000000,6.220444,6.253723,0.000000,0.052161,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.000869,0.000000,0.117580,0.000000,-5.064273,0.554292,0.554292,0.554269,0.554269,9.216803,122.608640,8.284368,30.654072,30.654072,30.650249,30.650249,2.071221,2.071221,2.070963,2.070963
1.260000,0.452484,0.000000,6.687610,0.645481,0.000000,6.169802,6.203475,0.000000,0.052170,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.000831,0.000000,0.113163,0.000000,-5.120264,0.551321,0.551321,0.551299,0.551299,9.118276,120.647881,8.151884,30.163788,30.163788,30.160152,30.160152,2.038094,2.038094,2.037848,2.037848
1.270000,0.458938,0.000000,6.749308,0.646613,0.000000,6.118599,6.152671,0.000000,0.052178,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.000795,0.000000,0.108891,0.000000,-5.173531,0.548438,0.548438,0.548417,0.548417,9.023179,118.765409,8.024690,29.693082,29.693082,29.689623,29.689623,2.006289,2.006289,2.006056,2.006056
1.280000,0.465404,0.000000,6.810494,0.647702,0.000000,6.066864,6.101340,0.000000,0.052186,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.000760,0.000000,0.104761,0.000000,-5.224122,0.545643,0.545643,0.545623,0.545623,8.931460,116.959179,7.902647,29.241440,29.241440,29.238149,29.238149,1.975773,1.975773,1.975551,1.975551
1.290000,0.471881,0.000000,6.871163,0.648749,0.000000,6.014622,6.049509,0.000000,0.052193,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.000727,0.000000,0.100770,0.000000,-5.272083,0.542936,0.542936,0.542916,0.542916,8.843067,115.227197,7.785621,28.808365,28.808365,28.805233,28.805233,1.946511,1.946511,1.946300,1.946300
1.300000,0.478369,0.000000,6.931309,0.649757,0.000000,5.961902,5.997204,0.000000,0.052201,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.000695,0.000000,0.096917,0.000000,-5.317463,0.540316,0.540316,0.540297,0.540297,8.757948,113.567525,7.673481,28.393372,28.393372,28.390391,28.390391,1.918471,1.918471,1.918270,1.918270
1.310000,0.484867,0.000000,6.990928,0.650726,0.000000,5.908727,5.944451,0.000000,0.052208,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.000665,0.000000,0.093200,0.000000,-5.360307,0.537784,0.537784,0.537766,0.537766,8.676051,111.978276,7.566100,27.995988,27.995988,27.993150,27.993150,1.891621,1.891621,1.891429,1.891429
1.320000,0.491374,0.000000,7.050015,0.651658,0.000000,5.855124,5.891276,0.000000,0.052214,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.000636,0.000000,0.089616,0.000000,-5.400663,0.535338,0.535338,0.535321,0.535321,8.597325,110.457615,7.463352,27.615754,27.615754,27.613053,27.613053,1.865929,1.865929,1.865747,1.865747
